,song_id,lyrics,text
156,188,"DecodingResult(audio_features=tensor([[-0.4812,  0.1461,  0.8559,  ..., -0.1515,  0.8476,  0.5470],
        [-0.2362,  0.6101,  1.2482,  ...,  0.1786,  0.6480,  0.2811],
        [ 0.4793,  1.2144,  1.1173,  ..., -0.1846,  0.2906,  0.2965],
        ...,
        [ 0.4210, -0.5368, -0.3102,  ...,  0.5656, -0.0387,  0.8600],
        [-0.4684, -0.0224, -0.5686,  ...,  0.1617,  0.7276,  1.0255],
        [-0.9212,  0.7536, -0.2498,  ...,  0.0835, -0.0472,  0.1892]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6471655368804932, no_speech_prob=0.38188010454177856, temperature=0.0, compression_ratio=0.38461538461538464)",Music
157,189,"DecodingResult(audio_features=tensor([[-0.0752,  0.3615,  0.3318,  ...,  0.1174,  0.6765,  0.7430],
        [ 0.4767,  0.5979,  0.8398,  ...,  0.3244,  0.6567,  0.9430],
        [ 0.1207,  0.7330,  0.4309,  ...,  0.4295,  0.1970,  0.6865],
        ...,
        [ 0.0748, -0.0643, -0.0253,  ..., -0.0094,  0.0206,  0.1248],
        [ 0.1239,  0.1502,  0.0489,  ...,  0.3590, -0.2364,  0.4109],
        [-0.6389,  0.8632,  0.1868,  ...,  0.0906, -0.2589, -0.1420]]), language='en', language_probs=None, tokens=[50364, 883, 11, 436, 1128, 458, 544, 492, 603, 411, 862, 264, 472, 12, 66, 305, 515, 50782, 50782, 883, 11, 436, 1128, 458, 544, 400, 309, 311, 572, 436, 1128, 51180, 51180, 883, 11, 436, 1128, 458, 544, 492, 603, 411, 862, 264, 472, 12, 66, 305, 515, 51582, 51582], text=""No, they never know more We'll like play the one-coward No, they never know more And it's no they never No, they never know more We'll like play the one-coward"", avg_logprob=-0.542551590846135, no_speech_prob=0.3094292879104614, temperature=0.0, compression_ratio=1.9156626506024097)","No, they never know more We'll like play the one-coward No, they never know more And it's no they never No, they never know more We'll like play the one-coward"
158,190,"DecodingResult(audio_features=tensor([[-0.7751, -0.0511,  0.6099,  ..., -0.1521,  0.9474,  0.8885],
        [-0.0229,  0.3295,  1.2517,  ...,  0.1837,  0.8475,  0.2698],
        [-0.2399,  1.0946,  0.7541,  ..., -0.1176,  0.3906, -0.0773],
        ...,
        [-0.0846,  0.1341, -0.4068,  ...,  0.2404, -0.0447,  1.2424],
        [-0.3867,  0.2482, -0.3023,  ..., -0.0246,  0.6546,  0.6406],
        [-1.0407,  0.8080, -0.0343,  ...,  0.0040, -0.1866,  0.0385]]), language='en', language_probs=None, tokens=[50364, 7609, 50564], text='Music', avg_logprob=-1.6407526731491089, no_speech_prob=0.3195645213127136, temperature=0.0, compression_ratio=0.38461538461538464)",Music
159,191,"DecodingResult(audio_features=tensor([[-0.5194,  0.1355,  0.3712,  ..., -0.2437,  0.9420,  0.6153],
        [-0.1477,  0.5566,  0.9007,  ...,  0.2508,  0.5586,  0.2045],
        [ 0.0093,  1.2049,  0.6857,  ..., -0.4472,  0.0096,  0.3395],
        ...,
        [ 0.3929, -0.1244, -0.3408,  ..., -0.4520,  0.4162, -0.0246],
        [-0.2702,  0.2049, -0.4294,  ..., -0.2158,  0.4306,  0.7504],
        [-1.0626,  0.8592, -0.2999,  ...,  0.0972, -0.2045,  0.1083]]), language='en', language_probs=None, tokens=[50364, 7609, 50564], text='Music', avg_logprob=-1.754349708557129, no_speech_prob=0.3720073401927948, temperature=0.0, compression_ratio=0.38461538461538464)",Music
160,192,"DecodingResult(audio_features=tensor([[-0.7083, -0.1542,  0.1133,  ..., -0.1285,  0.8137,  0.5746],
        [-0.4519,  0.6879,  0.7762,  ..., -0.0702,  0.4433,  0.4814],
        [ 0.2906,  1.5676, -0.1889,  ...,  0.0876, -1.1429,  0.5880],
        ...,
        [-0.4475,  0.4895, -1.2344,  ..., -0.4674,  0.4222,  0.5626],
        [ 0.4906,  0.3302,  0.7142,  ..., -0.0412,  1.0027,  0.6737],
        [-1.0514,  1.1837,  0.1832,  ...,  0.5366, -0.6835, -0.4351]]), language='en', language_probs=None, tokens=[50364, 1485, 565, 11, 294, 439, 291, 632, 11, 472, 1851, 11, 50564, 50564, 682, 439, 264, 8475, 11, 8475, 11, 8475, 11, 50764, 50764, 879, 9055, 264, 472, 291, 959, 11, 50914, 50914, 440, 504, 11493, 291, 486, 1562, 458, 13, 51114, 51114, 876, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11, 1954, 11], text='One time, in all you had, one face, In all the faces, faces, faces, Becomes the one you love, The truest you will ever know. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,', avg_logprob=-0.15818245781792534, no_speech_prob=0.38165900111198425, temperature=0.0, compression_ratio=4.653846153846154)","One time, in all you had, one face, In all the faces, faces, faces, Becomes the one you love, The truest you will ever know. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,"
161,193,"DecodingResult(audio_features=tensor([[-0.8411,  0.1145,  0.9715,  ..., -0.2387,  1.3769,  0.6322],
        [-0.0177,  0.3490,  1.8844,  ...,  0.3399,  1.1056,  0.3120],
        [ 0.3389,  0.5596,  1.2778,  ...,  0.1791,  0.6539,  0.3173],
        ...,
        [-0.6928, -1.0446,  0.4919,  ..., -0.5614, -0.6367, -0.0137],
        [-1.1758, -1.2566,  0.4614,  ..., -0.2078, -0.4013, -0.0481],
        [-0.6190,  0.9606,  0.4857,  ..., -0.0755,  0.1374, -0.5483]]), language='en', language_probs=None, tokens=[50364, 7609, 51844, 51844], text='Music', avg_logprob=-1.3970538139343263, no_speech_prob=0.43117550015449524, temperature=0.0, compression_ratio=0.38461538461538464)",Music
162,194,"DecodingResult(audio_features=tensor([[-0.6177,  0.2229,  0.3262,  ..., -0.4070,  1.0957,  0.2945],
        [-0.3824,  0.4296,  1.2664,  ...,  0.1944,  0.7141,  0.0031],
        [ 0.0587,  0.8700,  1.0055,  ..., -0.1467,  0.0920,  0.2547],
        ...,
        [-0.3466, -0.1194, -0.4248,  ...,  0.0303,  0.5956,  0.3721],
        [-0.6430,  0.1109, -0.6930,  ...,  0.1106,  0.5437,  0.4128],
        [-0.9997,  0.8315, -0.1259,  ...,  0.1612, -0.2108,  0.1306]]), language='en', language_probs=None, tokens=[50364, 286, 478, 50464], text=""I'm"", avg_logprob=-1.7238658905029296, no_speech_prob=0.4436910152435303, temperature=0.0, compression_ratio=0.2727272727272727)",I'm
163,195,"DecodingResult(audio_features=tensor([[-0.8841,  0.2367,  0.5227,  ..., -0.4461,  1.1406,  0.6225],
        [-0.5516,  0.7760,  1.0649,  ...,  0.0888,  0.7741,  0.3243],
        [-0.1857,  1.3000,  1.1171,  ..., -0.3713,  0.4076,  0.5162],
        ...,
        [-0.0513, -0.0242, -0.4391,  ..., -0.3029,  0.4099,  1.2154],
        [-0.4632,  0.0760, -0.3521,  ..., -0.0115,  0.5028,  1.0630],
        [-0.9085,  0.5906, -0.0450,  ..., -0.1304,  0.1116,  0.3890]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.567172646522522, no_speech_prob=0.3469712734222412, temperature=0.0, compression_ratio=0.38461538461538464)",Music
164,196,"DecodingResult(audio_features=tensor([[-0.8449,  0.0152,  0.7441,  ..., -0.3869,  1.0898,  0.2401],
        [-0.5726,  0.4501,  1.3882,  ...,  0.2691,  0.8160, -0.0125],
        [-0.2926,  1.0377,  1.5921,  ..., -0.1352, -0.1190,  0.0704],
        ...,
        [-0.0908, -0.4819, -0.0379,  ...,  0.0080,  0.6505,  0.7502],
        [-0.3108, -0.1903, -0.3403,  ..., -0.0257,  0.6338,  1.0184],
        [-1.0328,  0.8938, -0.0952,  ...,  0.0429, -0.2453, -0.0255]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6756742000579834, no_speech_prob=0.4089348316192627, temperature=0.0, compression_ratio=0.38461538461538464)",Music
165,197,"DecodingResult(audio_features=tensor([[-0.7919, -0.0458,  0.8385,  ..., -0.1732,  1.2357,  0.1061],
        [-0.5641,  0.4395,  1.5942,  ...,  0.3988,  0.6506, -0.0312],
        [ 0.3429,  1.0869,  0.9832,  ..., -0.0937,  0.5316,  0.0401],
        ...,
        [ 0.2062, -0.0522, -0.2446,  ...,  0.6660,  0.3223,  0.9533],
        [ 0.2661,  0.1421, -0.9241,  ...,  0.3638,  1.1915,  0.4598],
        [-0.9530,  0.8012, -0.1430,  ...,  0.0282, -0.0483,  0.1403]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.7863128185272217, no_speech_prob=0.4924437403678894, temperature=0.0, compression_ratio=0.38461538461538464)",Music
166,198,"DecodingResult(audio_features=tensor([[-9.6050e-01, -1.6100e-02,  7.6251e-01,  ..., -1.8055e-01,
          1.1248e+00,  3.3705e-01],
        [-5.5266e-01,  3.7385e-01,  1.1444e+00,  ...,  4.5055e-02,
          1.0117e+00,  3.9538e-01],
        [-1.6874e-01,  1.1884e+00,  9.0852e-01,  ..., -2.9069e-01,
          3.5446e-01,  7.9080e-01],
        ...,
        [-3.1686e-02,  1.2826e-01, -5.0345e-01,  ...,  4.0178e-01,
          2.6558e-01,  2.4614e-01],
        [-5.8682e-01,  5.9130e-02, -6.3263e-01,  ..., -2.3423e-01,
          9.1324e-01,  2.6643e-01],
        [-9.1696e-01,  8.0042e-01,  1.0312e-01,  ..., -1.1090e-02,
         -1.1672e-03,  5.1852e-02]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6413596868515015, no_speech_prob=0.4010283350944519, temperature=0.0, compression_ratio=0.38461538461538464)",Music
167,199,"DecodingResult(audio_features=tensor([[-7.2274e-01,  1.5165e-01,  5.5740e-01,  ..., -2.2066e-01,
          1.0677e+00,  3.5089e-01],
        [-1.1070e-01,  6.7413e-01,  9.8224e-01,  ...,  2.9819e-01,
          6.2169e-01, -1.0813e-01],
        [ 1.7932e-01,  1.1495e+00,  6.4794e-01,  ...,  1.0484e-01,
          3.7204e-01,  1.8426e-01],
        ...,
        [ 7.0680e-01, -1.1072e+00, -8.7775e-01,  ..., -1.6431e-01,
          1.1768e+00,  1.1552e+00],
        [ 3.5391e-02, -1.1165e-01, -1.4559e-01,  ..., -4.9527e-01,
          1.3645e-01,  1.1756e+00],
        [-8.5430e-01,  4.8977e-01, -1.8312e-01,  ..., -6.2102e-04,
          1.4660e-01,  3.8171e-01]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.5873621702194214, no_speech_prob=0.42761996388435364, temperature=0.0, compression_ratio=0.38461538461538464)",Music
168,201,"DecodingResult(audio_features=tensor([[-0.8522,  0.0946, -0.3604,  ..., -0.3428,  0.9474,  0.5321],
        [ 0.1914,  0.3562,  1.0001,  ..., -0.1961,  0.5686, -0.0247],
        [ 0.3591,  0.4748,  0.8894,  ..., -0.1478,  0.3403, -0.2235],
        ...,
        [-0.3897,  0.0378, -0.1916,  ...,  0.3730,  0.3738,  0.9307],
        [-0.2908,  0.3062, -0.1589,  ...,  0.3134,  0.3381,  0.8128],
        [-0.9833,  0.8463,  0.0183,  ...,  0.0945, -0.0648,  0.1542]]), language='en', language_probs=None, tokens=[50364, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146, 11, 286, 478, 406, 257, 1578, 2146], text=""I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy"", avg_logprob=-0.12877608405219185, no_speech_prob=0.43485820293426514, temperature=0.0, compression_ratio=17.823529411764707)","I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy, I'm not a bad guy"
169,202,"DecodingResult(audio_features=tensor([[-0.7665,  0.0329,  0.3980,  ..., -0.3164,  1.1824,  0.6202],
        [-0.2398,  0.7114,  0.7426,  ...,  0.0415,  0.7960,  0.1557],
        [ 0.5172,  1.3149,  0.7808,  ..., -0.2609,  0.4924,  0.9920],
        ...,
        [ 0.2380,  0.2171,  0.1727,  ...,  0.0173,  0.1699, -0.3559],
        [ 0.0050,  0.0887, -0.5839,  ...,  0.3597,  0.2118,  0.7068],
        [-1.1480,  0.6727, -0.3113,  ...,  0.1165, -0.3795,  0.3261]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.4918687343597412, no_speech_prob=0.40383246541023254, temperature=0.0, compression_ratio=0.38461538461538464)",Music
170,203,"DecodingResult(audio_features=tensor([[-0.5601, -0.0036,  0.2940,  ..., -0.3096,  0.8022,  0.5364],
        [-0.2240,  0.4844,  0.9949,  ...,  0.0325,  0.4448,  0.0248],
        [ 0.4818,  0.8072,  0.3358,  ..., -0.3458,  0.0545, -0.1421],
        ...,
        [ 0.0304,  0.0080, -0.0240,  ...,  0.0148, -0.0089,  0.0578],
        [ 0.0606,  0.0888, -0.1531,  ...,  0.3909,  0.1378,  0.3558],
        [-0.9210,  0.7520, -0.0079,  ...,  0.2098, -0.2444,  0.1569]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.8184021711349487, no_speech_prob=0.3862091600894928, temperature=0.0, compression_ratio=0.38461538461538464)",Music
171,204,"DecodingResult(audio_features=tensor([[-0.7527,  0.1096,  0.2283,  ..., -0.0928,  0.9564,  0.5205],
        [-0.2497,  0.8225,  1.1575,  ...,  0.3071,  0.4987,  0.2963],
        [ 0.2892,  1.5275,  0.4927,  ..., -0.3636,  0.0135,  0.8980],
        ...,
        [ 0.0950,  0.8350,  0.0225,  ...,  0.7166,  0.6765, -0.0462],
        [-0.0870,  0.4180, -0.1183,  ...,  0.5102,  0.5757, -0.0508],
        [-0.8142,  1.2611,  0.3324,  ...,  0.2308, -0.3403, -0.7068]]), language='en', language_probs=None, tokens=[50364, 7609, 50864, 50864, 7609, 51364, 51364], text='Music Music', avg_logprob=-1.2474637031555176, no_speech_prob=0.5130982398986816, temperature=0.0, compression_ratio=0.6875)",Music Music
172,205,"DecodingResult(audio_features=tensor([[-0.7638, -0.3011,  0.3305,  ..., -0.1778,  1.1128,  0.2659],
        [-0.4092,  0.2061,  1.0870,  ...,  0.4613,  0.6707,  0.1057],
        [ 0.4485,  0.7435, -1.0427,  ..., -0.3205,  0.0126,  0.5768],
        ...,
        [-0.3080, -0.3567, -0.1054,  ...,  0.5080, -0.0798,  1.1053],
        [-0.6365,  0.3557, -0.6460,  ...,  0.3560,  0.4412,  0.6067],
        [-0.9679,  0.8278, -0.2817,  ...,  0.2666, -0.3999,  0.0425]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.7161751985549927, no_speech_prob=0.34703201055526733, temperature=0.0, compression_ratio=0.38461538461538464)",Music
173,206,"DecodingResult(audio_features=tensor([[-0.8037,  0.3071, -1.2613,  ..., -0.5296,  0.8137,  0.4178],
        [ 0.0065,  0.3172,  0.5815,  ..., -0.0087,  0.7520, -0.0380],
        [ 0.3317,  0.9808,  0.3322,  ..., -0.1500,  0.8188,  0.0318],
        ...,
        [ 0.1122, -0.1565, -0.5003,  ...,  0.5078,  0.8437,  0.5920],
        [-0.1705, -0.3124, -0.4191,  ...,  0.4468,  1.0090,  0.3682],
        [-0.9504,  0.7966,  0.0101,  ...,  0.0828, -0.2044, -0.0535]]), language='en', language_probs=None, tokens=[50364, 286, 478, 516, 281, 862, 264, 9211, 13, 50464], text=""I'm going to play the piano."", avg_logprob=-1.8466066880659624, no_speech_prob=0.7703273892402649, temperature=0.0, compression_ratio=0.7777777777777778)",I'm going to play the piano.
174,207,"DecodingResult(audio_features=tensor([[-0.4882, -0.0202,  0.5329,  ..., -0.4856,  1.0370,  0.3399],
        [-0.1036,  0.3879,  0.9522,  ..., -0.0196,  0.8876, -0.0020],
        [ 0.2676,  0.9961,  0.7137,  ...,  0.2798,  0.4044, -0.0105],
        ...,
        [ 1.0731,  0.4469, -0.2461,  ...,  0.5523,  0.5641, -0.2581],
        [-0.7732,  0.1870, -0.4924,  ...,  0.0375,  0.7267,  0.7373],
        [-0.9615,  0.8450, -0.1661,  ...,  0.0978, -0.3280,  0.1592]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.5389142036437988, no_speech_prob=0.321164071559906, temperature=0.0, compression_ratio=0.38461538461538464)",Music
175,208,"DecodingResult(audio_features=tensor([[-0.7668, -0.2420,  0.0900,  ..., -0.4787,  1.1188,  0.3498],
        [ 0.0764,  0.6342,  0.9198,  ...,  0.1823,  0.5194,  0.1039],
        [ 0.1908,  1.6272, -0.0047,  ..., -0.2944,  0.1700, -0.0807],
        ...,
        [ 0.4839,  0.2097, -0.0592,  ...,  0.3424,  0.6496,  0.5210],
        [-0.1967, -0.0706, -0.3288,  ...,  0.0972,  0.5468,  0.9301],
        [-0.8871,  0.7982, -0.0325,  ..., -0.0070, -0.0299,  0.2669]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.761208415031433, no_speech_prob=0.44693294167518616, temperature=0.0, compression_ratio=0.38461538461538464)",Music
176,209,"DecodingResult(audio_features=tensor([[-0.7007, -0.1472,  0.8605,  ..., -0.0038,  1.0092,  0.3329],
        [-0.4484,  0.3876,  1.0200,  ...,  0.2811,  0.8619,  0.1188],
        [ 0.0472,  1.0187,  1.0503,  ..., -0.1885,  0.4654,  0.6453],
        ...,
        [-0.1589,  0.9269, -0.7036,  ...,  1.1763,  0.1540,  0.4420],
        [-0.4672, -0.0233, -0.5699,  ...,  0.1116,  0.4350,  0.5989],
        [-0.9604,  0.7697, -0.1380,  ...,  0.1601, -0.2339,  0.0254]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.6607826948165894, no_speech_prob=0.37198406457901, temperature=0.0, compression_ratio=0.38461538461538464)",Music
177,210,"DecodingResult(audio_features=tensor([[-0.7819, -0.0366,  0.7527,  ...,  0.0494,  1.1084,  0.3277],
        [-0.5366,  0.5029,  1.0032,  ...,  0.3166,  0.8358,  0.1623],
        [ 0.0317,  1.1181,  1.2084,  ..., -0.0323,  0.4778,  0.0779],
        ...,
        [-0.1922, -0.1426, -0.5196,  ...,  0.1596,  0.8023,  1.1719],
        [-0.0548, -0.4223, -0.3354,  ..., -0.0303,  0.7494,  1.0834],
        [-1.0426,  0.6139, -0.1627,  ...,  0.0344, -0.0122,  0.3704]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.5998446941375732, no_speech_prob=0.3585410714149475, temperature=0.0, compression_ratio=0.38461538461538464)",Music
178,211,"DecodingResult(audio_features=tensor([[-0.6125,  0.0514,  0.8543,  ..., -0.0113,  1.0530,  0.2239],
        [-0.4754,  0.5628,  1.2423,  ...,  0.2910,  0.7470,  0.1245],
        [ 0.0059,  1.1334,  1.3974,  ...,  0.0996,  0.4266,  0.2534],
        ...,
        [-0.6254,  0.3324, -0.5556,  ...,  0.4871,  0.2001,  1.0211],
        [-0.6259,  0.2375, -0.7339,  ...,  0.2322,  0.4370,  0.7207],
        [-0.9334,  0.7401, -0.1240,  ...,  0.2192, -0.1547,  0.0656]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.4402490854263306, no_speech_prob=0.40679123997688293, temperature=0.0, compression_ratio=0.38461538461538464)",Music
179,212,"DecodingResult(audio_features=tensor([[-0.3916, -0.1915,  0.7630,  ..., -0.0943,  0.8072,  0.3586],
        [-0.1109,  0.2469,  1.0245,  ...,  0.2779,  0.7338,  0.2387],
        [-0.0314,  0.5174,  1.4436,  ..., -0.0595,  0.7286,  0.2174],
        ...,
        [ 0.4343,  0.1105, -0.0615,  ...,  0.3051,  0.1727,  0.0772],
        [ 0.3484,  0.5640,  0.0604,  ...,  0.4119, -0.1075,  0.5227],
        [-0.7374,  0.8912,  0.1379,  ..., -0.0251, -0.0556, -0.0531]]), language='en', language_probs=None, tokens=[50364, 44529, 22451, 7142, 16924, 9871, 44529, 51816], text='[♪ OUTRO MUSIC PLAYING [♪', avg_logprob=-1.1533229615953233, no_speech_prob=0.26797738671302795, temperature=0.0, compression_ratio=0.8055555555555556)",[♪ OUTRO MUSIC PLAYING [♪
